"Fecha","ID","Producto","Tipo","Ventas","Unidades"
2025-08-17,960,"Viche","Bebida",142804,2
2025-08-17,961,"Artesanias en cana","Artesanias",50214,4
2025-08-17,962,"Curao","Bebida",310354,2
2025-08-17,963,"Marranita","Comida",33812,1
2025-08-17,964,"Panuelos","Artesanias",30096,1
2025-08-17,965,"Empanada de Piangua","Comida",12799,5
2025-08-17,966,"Viche","Bebida",187420,2
2025-08-17,967,"Artesanias en cana","Artesanias",19886,2
2025-08-17,968,"Curao","Bebida",221088,4
2025-08-17,969,"Sombrero de Palma","Artesanias",291382,1
2025-08-17,970,"Panuelos","Artesanias",19788,4
2025-08-17,971,"Viche","Bebida",196857,3
2025-08-17,972,"Encocado de Camarones","Comida",24102,5
2025-08-17,973,"Sombrero de Palma","Artesanias",308865,5
2025-08-17,974,"Panuelos","Artesanias",45276,4
2025-08-17,975,"Viche","Bebida",127631,3
2025-08-17,976,"Aborrajado","Comida",33495,4
2025-08-17,977,"Marimba de Chonta","Artesanias",313502,5
2025-08-17,978,"Sombrero de Palma","Artesanias",255786,4
2025-08-17,979,"Marranita","Comida",33363,3
2025-08-17,980,"Tomaseca","Bebida",194093,3
2025-08-17,981,"Sombrero de Palma","Artesanias",276781,3
2025-08-17,982,"Viche","Bebida",204453,2
2025-08-17,983,"Artesanias en cana","Artesanias",29084,2
2025-08-17,984,"Sombrero de Palma","Artesanias",268842,5
2025-08-17,985,"Viche","Bebida",192230,5
2025-08-17,986,"Viche","Bebida",126500,5
2025-08-17,987,"Limonada de Cana","Bebida",17523,2
2025-08-17,988,"Empanada de Piangua","Comida",17181,4
2025-08-17,989,"Aborrajado","Comida",30448,5
2025-08-17,990,"Sombrero de Palma","Artesanias",255880,2
2025-08-17,991,"Panuelos","Artesanias",39759,4
2025-08-17,992,"Marranita","Comida",30985,5
2025-08-17,993,"Marranita","Comida",37566,1
2025-08-17,994,"Encocado de Camarones","Comida",15978,1
2025-08-17,995,"Marranita","Comida",30432,1
2025-08-17,996,"Viche","Bebida",132312,1
2025-08-17,997,"Aborrajado","Comida",30357,4
2025-08-17,998,"Tomaseca","Bebida",223768,2
2025-08-17,999,"Curao","Bebida",177097,5
2025-08-17,1000,"Encocado de Camarones","Comida",16678,5
2025-08-17,1001,"Artesanias en cana","Artesanias",55542,2
2025-08-17,1002,"Marranita","Comida",32776,2
2025-08-17,1003,"Limonada de Cana","Bebida",16088,4
2025-08-17,1004,"Marranita","Comida",30649,1
2025-08-17,1005,"Encocado de Camarones","Comida",17388,2
2025-08-17,1006,"Limonada de Cana","Bebida",15814,4
2025-08-17,1007,"Aborrajado","Comida",28660,1
2025-08-17,1008,"Limonada de Cana","Bebida",16575,5
2025-08-17,1009,"Curao","Bebida",204425,1
2025-08-17,1010,"Aborrajado","Comida",29939,1
2025-08-17,1011,"Artesanias en cana","Artesanias",59962,2
2025-08-17,1012,"Viche","Bebida",164748,2
2025-08-17,1013,"Marimba de Chonta","Artesanias",323442,3
2025-08-17,1014,"Viche","Bebida",124951,2
2025-08-17,1015,"Artesanias en cana","Artesanias",59859,3
2025-08-17,1016,"Artesanias en cana","Artesanias",51323,2
2025-08-17,1017,"Curao","Bebida",160287,3
2025-08-17,1018,"Empanada de Piangua","Comida",14869,1
2025-08-17,1019,"Marimba de Chonta","Artesanias",361366,1
2025-08-17,1020,"Marranita","Comida",33376,5
2025-08-17,1021,"Encocado de Camarones","Comida",28070,4
2025-08-17,1022,"Curao","Bebida",265311,5
2025-08-17,1023,"Encocado de Camarones","Comida",24246,5
2025-08-17,1024,"Aborrajado","Comida",30532,4
2025-08-17,1025,"Tomaseca","Bebida",166765,3
2025-08-17,1026,"Empanada de Piangua","Comida",17552,3
2025-08-17,1027,"Marranita","Comida",35078,3
2025-08-17,1028,"Viche","Bebida",218757,5
2025-08-17,1029,"Marimba de Chonta","Artesanias",284537,5
2025-08-17,1030,"Empanada de Piangua","Comida",12767,4
2025-08-17,1031,"Limonada de Cana","Bebida",16930,5
2025-08-17,1032,"Sombrero de Palma","Artesanias",251529,4
2025-08-17,1033,"Panuelos","Artesanias",46692,1
2025-08-17,1034,"Limonada de Cana","Bebida",17655,4
2025-08-17,1035,"Artesanias en cana","Artesanias",43092,3
2025-08-17,1036,"Aborrajado","Comida",31067,4
2025-08-17,1037,"Tomaseca","Bebida",143630,2
2025-08-17,1038,"Tomaseca","Bebida",136154,3
2025-08-17,1039,"Artesanias en cana","Artesanias",45360,1
2025-08-17,1040,"Panuelos","Artesanias",47921,3
2025-08-17,1041,"Viche","Bebida",148651,3
2025-08-17,1042,"Artesanias en cana","Artesanias",51097,2
2025-08-17,1043,"Panuelos","Artesanias",29427,3
2025-08-17,1044,"Encocado de Camarones","Comida",27784,3
2025-08-17,1045,"Sombrero de Palma","Artesanias",273312,1
2025-08-17,1046,"Marimba de Chonta","Artesanias",282046,5
2025-08-17,1047,"Aborrajado","Comida",31217,5
2025-08-17,1048,"Panuelos","Artesanias",58558,5
2025-08-17,1049,"Limonada de Cana","Bebida",17090,4
2025-08-17,1050,"Marimba de Chonta","Artesanias",315114,3
2025-08-17,1051,"Encocado de Camarones","Comida",21658,5
2025-08-17,1052,"Artesanias en cana","Artesanias",28157,2
2025-08-17,1053,"Tomaseca","Bebida",240336,1
2025-08-17,1054,"Encocado de Camarones","Comida",22386,4
2025-08-17,1055,"Curao","Bebida",296186,2
2025-08-17,1056,"Artesanias en cana","Artesanias",21846,5
2025-08-17,1057,"Artesanias en cana","Artesanias",50139,1
2025-08-17,1058,"Artesanias en cana","Artesanias",58941,5
2025-08-17,1059,"Limonada de Cana","Bebida",16546,2
2025-08-17,1060,"Viche","Bebida",186654,3
2025-08-17,1061,"Empanada de Piangua","Comida",16427,3
2025-08-17,1062,"Encocado de Camarones","Comida",28220,4
2025-08-17,1063,"Encocado de Camarones","Comida",18629,5
2025-08-17,1064,"Empanada de Piangua","Comida",17109,2
2025-08-17,1065,"Empanada de Piangua","Comida",14536,3
2025-08-17,1066,"Limonada de Cana","Bebida",15840,2
2025-08-17,1067,"Artesanias en cana","Artesanias",56199,4
2025-08-17,1068,"Limonada de Cana","Bebida",18171,2
2025-08-17,1069,"Limonada de Cana","Bebida",18482,3
2025-08-17,1070,"Marranita","Comida",31136,4
2025-08-17,1071,"Sombrero de Palma","Artesanias",262864,5
2025-08-17,1072,"Artesanias en cana","Artesanias",16656,1
2025-08-17,1073,"Limonada de Cana","Bebida",16641,5
2025-08-17,1074,"Curao","Bebida",294634,2
2025-08-17,1075,"Tomaseca","Bebida",202814,3
2025-08-17,1076,"Artesanias en cana","Artesanias",33033,1
2025-08-17,1077,"Artesanias en cana","Artesanias",28569,1
2025-08-17,1078,"Marranita","Comida",32468,2
2025-08-17,1079,"Artesanias en cana","Artesanias",20668,2
2025-08-17,1080,"Limonada de Cana","Bebida",18321,3
2025-08-17,1081,"Aborrajado","Comida",33671,3
2025-08-17,1082,"Limonada de Cana","Bebida",17750,1
2025-08-17,1083,"Tomaseca","Bebida",191997,1
2025-08-17,1084,"Aborrajado","Comida",33423,5
2025-08-17,1085,"Aborrajado","Comida",31723,4
2025-08-17,1086,"Marimba de Chonta","Artesanias",298269,5
2025-08-17,1087,"Marranita","Comida",31560,5
2025-08-17,1088,"Marranita","Comida",36888,2
2025-08-17,1089,"Aborrajado","Comida",33504,4
2025-08-17,1090,"Viche","Bebida",144098,4
2025-08-17,1091,"Empanada de Piangua","Comida",12748,2
2025-08-17,1092,"Limonada de Cana","Bebida",18196,2
2025-08-17,1093,"Viche","Bebida",153212,5
2025-08-17,1094,"Viche","Bebida",195855,1
2025-08-17,1095,"Empanada de Piangua","Comida",17731,5
2025-08-17,1096,"Encocado de Camarones","Comida",23627,3
2025-08-17,1097,"Panuelos","Artesanias",18227,4
2025-08-17,1098,"Artesanias en cana","Artesanias",34230,4
2025-08-17,1099,"Marranita","Comida",29703,4
2025-08-17,1100,"Empanada de Piangua","Comida",17501,5
2025-08-17,1101,"Panuelos","Artesanias",62120,2
2025-08-17,1102,"Viche","Bebida",122984,2
2025-08-17,1103,"Viche","Bebida",217927,1
2025-08-17,1104,"Panuelos","Artesanias",57414,2
2025-08-17,1105,"Limonada de Cana","Bebida",17941,2
2025-08-17,1106,"Artesanias en cana","Artesanias",60993,5
2025-08-17,1107,"Marranita","Comida",35295,3
2025-08-17,1108,"Artesanias en cana","Artesanias",30215,3
2025-08-17,1109,"Marranita","Comida",31132,3
2025-08-17,1110,"Viche","Bebida",188755,4
2025-08-17,1111,"Aborrajado","Comida",34076,3
2025-08-17,1112,"Empanada de Piangua","Comida",17055,5
2025-08-17,1113,"Marranita","Comida",29483,5
2025-08-17,1114,"Encocado de Camarones","Comida",17483,2
2025-08-17,1115,"Marimba de Chonta","Artesanias",251570,1
2025-08-17,1116,"Tomaseca","Bebida",236079,4
2025-08-17,1117,"Panuelos","Artesanias",19531,5
2025-08-17,1118,"Viche","Bebida",112595,5
2025-08-17,1119,"Curao","Bebida",228373,4
2025-08-17,1120,"Empanada de Piangua","Comida",14517,3
2025-08-17,1121,"Marimba de Chonta","Artesanias",315830,1
2025-08-17,1122,"Sombrero de Palma","Artesanias",252484,4
2025-08-17,1123,"Encocado de Camarones","Comida",24136,4
2025-08-17,1124,"Curao","Bebida",245202,1
2025-08-17,1125,"Tomaseca","Bebida",126987,5
2025-08-17,1126,"Curao","Bebida",236299,2
2025-08-17,1127,"Marranita","Comida",32355,4
2025-08-17,1128,"Curao","Bebida",162216,2
2025-08-17,1129,"Limonada de Cana","Bebida",17288,3
2025-08-17,1130,"Panuelos","Artesanias",34456,4
2025-08-17,1131,"Marimba de Chonta","Artesanias",322370,3
2025-08-17,1132,"Tomaseca","Bebida",179972,1
2025-08-17,1133,"Empanada de Piangua","Comida",13018,3
2025-08-17,1134,"Tomaseca","Bebida",159724,1
2025-08-17,1135,"Artesanias en cana","Artesanias",52281,1
2025-08-17,1136,"Aborrajado","Comida",32618,4
2025-08-17,1137,"Limonada de Cana","Bebida",18375,2
2025-08-17,1138,"Empanada de Piangua","Comida",13672,2
2025-08-17,1139,"Tomaseca","Bebida",129107,1
2025-08-17,1140,"Encocado de Camarones","Comida",21975,3
2025-08-17,1141,"Artesanias en cana","Artesanias",61222,1
2025-08-17,1142,"Artesanias en cana","Artesanias",39190,4
2025-08-17,1143,"Marranita","Comida",31271,1
2025-08-17,1144,"Sombrero de Palma","Artesanias",297678,1
2025-08-17,1145,"Encocado de Camarones","Comida",25462,1
2025-08-17,1146,"Panuelos","Artesanias",35892,3
2025-08-17,1147,"Limonada de Cana","Bebida",17234,4
2025-08-17,1148,"Limonada de Cana","Bebida",17313,4
2025-08-17,1149,"Sombrero de Palma","Artesanias",308739,1
2025-08-17,1150,"Encocado de Camarones","Comida",17571,5
2025-08-17,1151,"Limonada de Cana","Bebida",17099,3
2025-08-17,1152,"Sombrero de Palma","Artesanias",270611,2
2025-08-17,1153,"Viche","Bebida",159325,4
2025-08-17,1154,"Sombrero de Palma","Artesanias",280120,4
2025-08-17,1155,"Sombrero de Palma","Artesanias",295514,1
2025-08-17,1156,"Aborrajado","Comida",32298,4
2025-08-17,1157,"Marranita","Comida",36966,3
2025-08-17,1158,"Marimba de Chonta","Artesanias",363031,1
2025-08-17,1159,"Tomaseca","Bebida",222894,1
2025-08-17,1160,"Viche","Bebida",146495,4
2025-08-17,1161,"Panuelos","Artesanias",23244,3
2025-08-17,1162,"Marimba de Chonta","Artesanias",286827,1
2025-08-17,1163,"Panuelos","Artesanias",55809,5
2025-08-17,1164,"Marimba de Chonta","Artesanias",293613,2
2025-08-17,1165,"Encocado de Camarones","Comida",27064,3
2025-08-17,1166,"Encocado de Camarones","Comida",24868,3
2025-08-17,1167,"Panuelos","Artesanias",21670,5
2025-08-17,1168,"Panuelos","Artesanias",37642,5
2025-08-17,1169,"Encocado de Camarones","Comida",24875,3
2025-08-17,1170,"Encocado de Camarones","Comida",25980,5
2025-08-17,1171,"Panuelos","Artesanias",33822,2
2025-08-17,1172,"Aborrajado","Comida",31139,3
2025-08-17,1173,"Encocado de Camarones","Comida",25239,2
2025-08-17,1174,"Viche","Bebida",191520,4
2025-08-17,1175,"Marimba de Chonta","Artesanias",323948,2
2025-08-17,1176,"Empanada de Piangua","Comida",15101,3
2025-08-17,1177,"Aborrajado","Comida",32804,3
2025-08-17,1178,"Viche","Bebida",149037,5
2025-08-17,1179,"Sombrero de Palma","Artesanias",266992,3
2025-08-17,1180,"Encocado de Camarones","Comida",21937,5
2025-08-17,1181,"Tomaseca","Bebida",233192,3
2025-08-17,1182,"Panuelos","Artesanias",46978,1
2025-08-17,1183,"Marimba de Chonta","Artesanias",349507,5
2025-08-17,1184,"Sombrero de Palma","Artesanias",281402,5
2025-08-17,1185,"Curao","Bebida",233714,1
2025-08-17,1186,"Curao","Bebida",220258,2
2025-08-17,1187,"Artesanias en cana","Artesanias",24604,3
2025-08-17,1188,"Limonada de Cana","Bebida",16295,1
2025-08-17,1189,"Artesanias en cana","Artesanias",16157,1
2025-08-17,1190,"Limonada de Cana","Bebida",18177,2
2025-08-17,1191,"Tomaseca","Bebida",165568,1
2025-08-17,1192,"Encocado de Camarones","Comida",20288,1
2025-08-17,1193,"Marimba de Chonta","Artesanias",252500,1
2025-08-17,1194,"Artesanias en cana","Artesanias",35970,4
2025-08-17,1195,"Sombrero de Palma","Artesanias",272411,2
2025-08-17,1196,"Sombrero de Palma","Artesanias",293154,1
2025-08-17,1197,"Curao","Bebida",272376,2
2025-08-17,1198,"Tomaseca","Bebida",211550,3
2025-08-17,1199,"Artesanias en cana","Artesanias",33577,1
2025-08-17,1200,"Artesanias en cana","Artesanias",19465,3
2025-08-17,1201,"Limonada de Cana","Bebida",17325,1
2025-08-17,1202,"Aborrajado","Comida",28490,2
2025-08-17,1203,"Curao","Bebida",170648,2
2025-08-17,1204,"Marimba de Chonta","Artesanias",320193,2
2025-08-17,1205,"Tomaseca","Bebida",247602,3
2025-08-17,1206,"Marimba de Chonta","Artesanias",254671,4
2025-08-17,1207,"Viche","Bebida",145694,2
2025-08-17,1208,"Sombrero de Palma","Artesanias",254680,2
2025-08-17,1209,"Encocado de Camarones","Comida",18227,3
2025-08-17,1210,"Artesanias en cana","Artesanias",30982,4
2025-08-17,1211,"Viche","Bebida",126208,4
2025-08-17,1212,"Marimba de Chonta","Artesanias",298306,5
2025-08-17,1213,"Tomaseca","Bebida",186600,2
2025-08-17,1214,"Panuelos","Artesanias",22141,1
2025-08-17,1215,"Tomaseca","Bebida",204318,1
2025-08-17,1216,"Limonada de Cana","Bebida",18343,5
2025-08-17,1217,"Viche","Bebida",113459,2
2025-08-17,1218,"Curao","Bebida",205515,5
2025-08-17,1219,"Aborrajado","Comida",33115,3
2025-08-17,1220,"Encocado de Camarones","Comida",19157,5
2025-08-17,1221,"Panuelos","Artesanias",47996,5
2025-08-17,1222,"Panuelos","Artesanias",52181,1
2025-08-17,1223,"Encocado de Camarones","Comida",18890,3
2025-08-17,1224,"Sombrero de Palma","Artesanias",252779,4
2025-08-17,1225,"Viche","Bebida",142964,4
2025-08-17,1226,"Aborrajado","Comida",32449,1
2025-08-17,1227,"Empanada de Piangua","Comida",14564,4
2025-08-17,1228,"Marranita","Comida",37607,3
2025-08-17,1229,"Encocado de Camarones","Comida",19047,3
2025-08-17,1230,"Tomaseca","Bebida",227358,3
2025-08-17,1231,"Empanada de Piangua","Comida",15598,3
2025-08-17,1232,"Curao","Bebida",241256,5
2025-08-17,1233,"Limonada de Cana","Bebida",15862,5
2025-08-17,1234,"Aborrajado","Comida",33501,5
2025-08-17,1235,"Marimba de Chonta","Artesanias",275157,1
2025-08-17,1236,"Viche","Bebida",114364,3
2025-08-17,1237,"Tomaseca","Bebida",170349,2
2025-08-17,1238,"Marimba de Chonta","Artesanias",272153,3
2025-08-17,1239,"Marranita","Comida",33338,4
2025-08-17,1240,"Curao","Bebida",220579,1
2025-08-17,1241,"Empanada de Piangua","Comida",14401,4
2025-08-17,1242,"Marranita","Comida",33765,4
2025-08-17,1243,"Tomaseca","Bebida",214308,4
2025-08-17,1244,"Curao","Bebida",177081,2
2025-08-17,1245,"Marimba de Chonta","Artesanias",370659,1
2025-08-17,1246,"Empanada de Piangua","Comida",14618,3
2025-08-17,1247,"Marimba de Chonta","Artesanias",293528,4
2025-08-17,1248,"Viche","Bebida",175416,1
2025-08-17,1249,"Curao","Bebida",180245,3
2025-08-17,1250,"Marimba de Chonta","Artesanias",274132,4
2025-08-17,1251,"Empanada de Piangua","Comida",12808,2
2025-08-17,1252,"Encocado de Camarones","Comida",17712,2
2025-08-17,1253,"Encocado de Camarones","Comida",17442,2
2025-08-17,1254,"Marimba de Chonta","Artesanias",303094,5
2025-08-17,1255,"Aborrajado","Comida",29323,2
2025-08-17,1256,"Marimba de Chonta","Artesanias",322273,5
2025-08-17,1257,"Tomaseca","Bebida",174395,5
2025-08-17,1258,"Encocado de Camarones","Comida",25927,1
2025-08-17,1259,"Encocado de Camarones","Comida",16019,4
2025-08-17,1260,"Viche","Bebida",147171,5
2025-08-17,1261,"Panuelos","Artesanias",29678,3
2025-08-17,1262,"Curao","Bebida",214717,1
2025-08-17,1263,"Marranita","Comida",28940,4
2025-08-17,1264,"Encocado de Camarones","Comida",21658,1
2025-08-17,1265,"Viche","Bebida",175627,4
2025-08-17,1266,"Tomaseca","Bebida",147284,3
2025-08-17,1267,"Aborrajado","Comida",34337,3
2025-08-17,1268,"Viche","Bebida",141306,4
2025-08-17,1269,"Viche","Bebida",118288,3
2025-08-17,1270,"Marranita","Comida",34177,2
2025-08-17,1271,"Limonada de Cana","Bebida",18390,1
2025-08-17,1272,"Sombrero de Palma","Artesanias",257476,4
2025-08-17,1273,"Empanada de Piangua","Comida",18466,5
2025-08-17,1274,"Sombrero de Palma","Artesanias",253012,2
2025-08-17,1275,"Tomaseca","Bebida",186101,5
2025-08-17,1276,"Marranita","Comida",32618,1
2025-08-17,1277,"Marranita","Comida",30975,2
2025-08-17,1278,"Limonada de Cana","Bebida",16487,4
2025-08-17,1279,"Sombrero de Palma","Artesanias",304429,5
2025-08-17,1280,"Encocado de Camarones","Comida",26285,4
2025-08-17,1281,"Tomaseca","Bebida",168326,1
2025-08-17,1282,"Aborrajado","Comida",30580,5
2025-08-17,1283,"Viche","Bebida",202031,3
2025-08-17,1284,"Curao","Bebida",276938,1
2025-08-17,1285,"Empanada de Piangua","Comida",16656,5
2025-08-17,1286,"Tomaseca","Bebida",242683,4
2025-08-17,1287,"Encocado de Camarones","Comida",26134,2
2025-08-17,1288,"Marranita","Comida",30294,1
2025-08-17,1289,"Artesanias en cana","Artesanias",43969,2
2025-08-17,1290,"Tomaseca","Bebida",149326,5
2025-08-17,1291,"Marranita","Comida",32078,5
2025-08-17,1292,"Sombrero de Palma","Artesanias",298954,1
2025-08-17,1293,"Panuelos","Artesanias",34305,2
2025-08-17,1294,"Marimba de Chonta","Artesanias",259487,3
2025-08-17,1295,"Empanada de Piangua","Comida",16644,2
2025-08-17,1296,"Viche","Bebida",206982,5
2025-08-17,1297,"Aborrajado","Comida",31572,1
2025-08-17,1298,"Marranita","Comida",34183,1
2025-08-17,1299,"Sombrero de Palma","Artesanias",279699,4
2025-08-17,1300,"Sombrero de Palma","Artesanias",303600,5
2025-08-17,1301,"Curao","Bebida",230362,4
2025-08-17,1302,"Artesanias en cana","Artesanias",31924,4
2025-08-17,1303,"Panuelos","Artesanias",36859,1
2025-08-17,1304,"Curao","Bebida",178413,4
2025-08-17,1305,"Artesanias en cana","Artesanias",46853,4
2025-08-17,1306,"Aborrajado","Comida",31302,4
2025-08-17,1307,"Marranita","Comida",33768,5
2025-08-17,1308,"Sombrero de Palma","Artesanias",254014,1
2025-08-17,1309,"Artesanias en cana","Artesanias",28500,1
2025-08-17,1310,"Marimba de Chonta","Artesanias",263008,5
2025-08-17,1311,"Panuelos","Artesanias",20599,3
2025-08-17,1312,"Encocado de Camarones","Comida",18774,3
2025-08-17,1313,"Tomaseca","Bebida",167751,1
2025-08-17,1314,"Artesanias en cana","Artesanias",30554,1
2025-08-17,1315,"Empanada de Piangua","Comida",17721,3
2025-08-17,1316,"Limonada de Cana","Bebida",17461,1
2025-08-17,1317,"Marranita","Comida",32691,5
2025-08-17,1318,"Viche","Bebida",128165,1
2025-08-17,1319,"Aborrajado","Comida",34331,4
2025-08-17,1320,"Panuelos","Artesanias",38327,3
2025-08-17,1321,"Marranita","Comida",32672,1
2025-08-17,1322,"Sombrero de Palma","Artesanias",288737,4
2025-08-17,1323,"Panuelos","Artesanias",50484,5
2025-08-17,1324,"Limonada de Cana","Bebida",16675,1
2025-08-17,1325,"Empanada de Piangua","Comida",13920,5
2025-08-17,1326,"Sombrero de Palma","Artesanias",280463,1
2025-08-17,1327,"Panuelos","Artesanias",43158,2
2025-08-17,1328,"Artesanias en cana","Artesanias",44996,1
2025-08-17,1329,"Sombrero de Palma","Artesanias",257222,3
2025-08-17,1330,"Marranita","Comida",31509,4
2025-08-17,1331,"Aborrajado","Comida",33420,3
2025-08-17,1332,"Encocado de Camarones","Comida",15824,2
2025-08-17,1333,"Marimba de Chonta","Artesanias",343579,1
2025-08-17,1334,"Panuelos","Artesanias",61649,3
2025-08-17,1335,"Sombrero de Palma","Artesanias",306449,3
2025-08-17,1336,"Aborrajado","Comida",32961,2
2025-08-17,1337,"Encocado de Camarones","Comida",18965,4
2025-08-17,1338,"Curao","Bebida",187131,2
2025-08-17,1339,"Viche","Bebida",189660,5
2025-08-17,1340,"Artesanias en cana","Artesanias",19924,4
2025-08-17,1341,"Curao","Bebida",268352,1
2025-08-17,1342,"Viche","Bebida",152914,5
2025-08-17,1343,"Encocado de Camarones","Comida",23106,2
2025-08-17,1344,"Marimba de Chonta","Artesanias",316197,4
2025-08-17,1345,"Marranita","Comida",33435,5
2025-08-17,1346,"Tomaseca","Bebida",204761,3
2025-08-17,1347,"Panuelos","Artesanias",40538,2
2025-08-17,1348,"Marimba de Chonta","Artesanias",271443,2
2025-08-17,1349,"Panuelos","Artesanias",36731,5
2025-08-17,1350,"Empanada de Piangua","Comida",17216,2
2025-08-17,1351,"Artesanias en cana","Artesanias",44776,5
2025-08-17,1352,"Panuelos","Artesanias",22949,1
2025-08-17,1353,"Encocado de Camarones","Comida",24626,4
2025-08-17,1354,"Curao","Bebida",175363,1
2025-08-17,1355,"Marimba de Chonta","Artesanias",370159,4
